band5,band6,band7,band8,class
50,40,33,16,free
50,41,33,16,free
51,42,33,16,free
50,41,33,16,free
49,40,32,15,free
50,40,32,15,free
50,40,32,15,free
49,40,32,16,free
49,40,32,15,free
49,39,32,15,free
49,39,32,15,free
50,39,32,15,free
49,41,32,15,free
49,40,32,15,free
49,40,32,15,free
49,39,31,15,free
50,40,32,15,free
48,39,31,15,free
48,39,32,15,free
48,39,32,15,free
49,39,31,15,free
49,39,31,15,free
49,39,32,15,free
49,39,31,14,free
50,39,32,14,free
49,40,32,15,free
48,40,31,15,free
50,39,31,15,free
49,39,31,15,free
49,39,31,15,free
51,40,31,15,free
49,40,31,15,free
48,40,31,15,free
48,40,31,15,free
49,40,32,15,free
50,40,32,15,free
49,40,31,15,free
49,40,31,15,free
48,39,32,15,free
48,40,32,15,free
49,40,32,15,free
49,40,31,15,free
49,39,31,14,free
49,39,31,14,free
49,40,31,15,free
49,39,31,15,free
49,39,31,15,free
48,39,31,14,free
48,39,30,15,free
49,39,31,15,free
50,40,31,15,free
49,40,32,15,free
49,40,32,15,free
49,40,32,15,free
51,40,32,16,free
49,40,32,15,free
49,40,32,15,free
49,40,32,16,free
50,40,31,15,free
50,41,32,16,free
51,41,32,16,free
50,40,32,15,free
50,41,33,15,free
49,41,32,16,free
50,40,32,15,free
50,40,32,15,free
50,40,33,16,free
50,41,33,15,free
50,40,31,15,free
49,39,32,15,free
49,40,32,15,free
51,41,32,15,free
51,41,32,14,free
50,40,32,15,free
50,40,32,15,free
50,41,31,15,free
50,40,31,15,free
50,40,32,15,free
49,41,32,15,free
50,40,31,15,free
49,40,32,15,free
51,40,33,15,free
49,40,32,15,free
50,40,33,16,free
49,40,32,15,free
50,40,31,15,free
49,40,32,15,free
50,39,32,15,free
49,40,32,15,free
49,40,32,15,free
49,39,32,15,free
49,40,32,15,free
48,40,32,15,free
48,39,31,15,free
49,40,31,15,free
49,39,32,15,free
50,39,31,14,free
50,39,33,15,free
49,39,31,15,free
49,39,32,14,free
50,39,32,15,free
49,40,32,15,free
49,40,32,15,free
49,40,32,15,free
50,40,32,15,free
50,40,32,15,free
49,40,32,14,free
49,40,32,15,free
49,41,32,15,free
49,40,32,15,free
49,40,33,15,free
49,41,32,15,free
49,40,32,15,free
50,40,32,16,free
50,41,33,15,free
50,41,34,15,free
50,41,34,16,free
50,41,32,15,free
50,40,33,15,free
50,40,32,16,free
49,40,31,16,free
50,40,32,15,free
50,40,32,15,free
49,39,32,15,free
49,39,32,14,free
50,39,32,15,free
50,40,32,15,free
49,40,32,15,free
49,41,31,15,free
51,40,32,15,free
49,39,33,15,free
49,40,32,15,free
48,40,32,14,free
49,40,32,15,free
49,39,32,14,free
48,39,32,15,free
49,39,32,14,free
49,39,32,15,free
48,39,31,15,free
50,40,32,15,free
49,40,32,15,free
49,40,33,15,free
50,40,32,16,free
49,40,32,15,free
49,39,33,15,free
50,39,32,15,free
49,40,31,15,free
48,40,32,15,free
49,40,31,15,free
49,40,32,15,free
49,40,33,15,free
50,39,32,14,free
49,40,31,14,free
48,40,31,14,free
49,39,31,15,free
49,40,31,14,free
49,41,31,14,free
49,39,30,14,free
49,40,31,15,free
49,39,31,15,free
49,39,32,15,free
50,41,32,15,free
50,39,31,15,free
49,41,32,15,free
50,40,32,14,free
48,40,31,15,free
50,40,32,16,free
50,41,32,16,free
50,40,32,15,free
50,40,32,15,free
49,41,33,15,free
50,40,31,15,free
50,40,31,15,free
50,40,32,15,free
49,39,32,15,free
50,39,31,15,free
50,40,32,15,free
49,41,33,15,free
50,40,32,15,free
51,40,31,16,free
50,40,31,15,free
49,40,32,16,free
49,40,32,15,free
50,40,32,14,free
49,40,32,15,free
50,39,32,15,free
50,39,31,15,free
50,40,31,15,free
49,40,32,15,free
49,39,32,15,free
49,40,31,15,free
48,41,32,15,free
49,40,31,15,free
49,40,31,15,free
50,41,32,15,free
49,40,31,15,free
50,40,31,16,free
49,40,31,16,free
50,40,32,15,free
50,41,32,15,free
51,40,31,15,free
50,41,32,15,free
51,41,31,15,free
52,40,32,16,free
51,41,32,16,free
50,41,31,16,free
51,41,31,15,free
51,40,31,15,free
51,40,31,15,free
50,39,30,15,free
49,40,31,15,free
49,40,31,15,free
48,39,31,15,free
47,39,30,14,free
49,39,30,14,free
50,40,31,14,free
49,38,31,13,free
49,39,30,14,free
50,40,31,15,free
50,39,30,14,free
47,39,31,15,free
49,39,32,14,free
50,39,31,15,free
49,40,31,15,free
48,39,30,15,free
49,39,30,15,free
49,39,30,14,free
49,38,30,14,free
49,39,30,14,free
49,39,30,14,free
49,39,30,14,free
47,39,30,14,free
49,40,31,14,free
48,40,30,14,free
50,39,30,14,free
48,38,30,15,free
48,39,30,14,free
49,39,31,15,free
50,39,31,15,free
49,39,30,14,free
48,38,30,14,free
49,39,30,14,free
50,39,31,15,free
49,39,31,15,free
48,40,31,15,free
49,40,31,14,free
49,39,30,14,free
49,39,31,14,free
50,40,31,14,free
50,40,31,16,free
49,39,31,14,free
50,40,31,14,free
50,40,30,14,free
50,39,30,14,free
50,39,31,14,free
49,39,31,15,free
49,39,31,15,free
48,39,31,14,free
48,39,30,14,free
48,40,30,14,free
49,39,30,15,free
50,39,30,15,free
49,39,30,14,free
49,39,29,14,free
49,39,30,14,free
49,38,30,14,free
47,39,30,14,free
48,39,30,14,free
49,39,30,15,free
48,39,30,14,free
48,38,29,14,free
49,38,30,14,free
48,38,29,14,free
49,38,30,15,free
48,39,29,14,free
50,39,30,15,free
49,39,30,14,free
48,39,30,14,free
49,38,29,14,free
49,38,29,14,free
48,39,30,14,free
49,40,30,14,free
50,40,30,15,free
49,39,31,14,free
48,38,30,14,free
49,39,30,15,free
50,40,32,15,free
49,40,31,15,free
49,39,30,15,free
49,39,30,15,free
49,39,31,14,free
49,39,31,14,free
49,39,31,14,free
49,39,30,14,free
49,39,30,14,free
49,39,30,13,free
49,39,30,14,free
49,39,30,14,free
49,39,30,14,free
49,39,30,14,free
48,38,30,14,free
49,40,30,14,free
48,39,30,14,free
48,38,30,14,free
48,38,30,14,free
49,39,30,14,free
49,39,30,15,free
49,39,29,14,free
47,39,30,14,free
49,39,31,15,free
49,39,30,15,free
49,38,30,15,free
50,39,30,15,free
49,39,31,15,free
49,39,30,15,free
48,39,30,15,free
49,39,30,15,free
49,39,31,15,free
48,39,30,14,free
48,39,31,15,free
48,39,30,15,free
48,40,30,14,free
49,39,30,14,free
49,39,30,14,free
49,39,31,15,free
50,39,31,15,free
48,40,30,14,free
49,39,31,14,free
49,39,31,15,free
49,40,30,15,free
50,40,30,15,free
50,40,30,15,free
50,39,31,15,free
49,40,31,15,free
49,39,31,14,free
49,39,31,14,free
49,39,31,15,free
49,40,31,15,free
50,40,30,14,free
50,40,31,14,free
49,39,31,15,free
49,39,30,15,free
49,39,31,16,free
50,41,31,16,free
49,40,31,15,free
50,40,32,15,free
49,40,32,15,free
50,39,31,14,free
49,40,31,14,free
49,39,31,15,free
48,39,31,15,free
50,39,32,15,free
49,39,31,15,free
49,39,30,15,free
48,40,30,14,free
48,40,31,15,free
50,40,30,15,free
50,40,30,15,free
50,40,31,15,free
49,40,30,15,free
49,39,30,15,free
50,39,31,15,free
49,40,31,15,free
50,40,31,15,free
50,39,30,15,free
51,40,30,15,free
50,39,31,15,free
49,40,31,15,free
49,40,30,15,free
49,39,31,14,free
49,39,31,14,free
48,39,30,14,free
49,39,31,15,free
50,40,31,15,free
49,40,32,15,free
50,41,31,15,free
49,40,31,16,free
50,39,31,15,free
49,39,30,15,free
50,39,32,15,free
50,40,31,15,free
49,39,31,16,free
50,40,31,15,free
50,40,31,15,free
50,40,31,15,free
51,40,30,15,free
50,39,30,15,free
50,40,31,16,free
50,40,32,16,free
48,40,31,14,free
49,40,30,15,free
49,39,31,14,free
50,39,30,15,free
49,40,30,15,free
49,39,30,15,free
49,39,29,14,free
49,39,31,14,free
49,40,31,14,free
50,39,30,14,free
49,40,30,13,free
50,40,31,15,free
50,40,31,15,free
49,41,32,15,free
50,41,31,15,free
50,40,31,14,free
50,40,30,15,free
49,40,31,15,free
49,40,31,15,free
49,40,31,15,free
50,40,30,15,free
51,41,30,15,free
51,40,32,15,free
49,40,31,15,free
50,40,31,15,free
49,40,30,15,free
50,40,31,15,free
50,40,32,15,free
50,40,32,15,free
50,40,31,15,free
50,39,31,15,free
50,40,31,16,free
50,39,31,15,free
49,40,31,15,free
50,39,32,15,free
49,40,30,15,free
51,40,31,15,free
50,41,32,15,free
51,40,30,16,free
51,41,31,15,free
50,41,32,15,free
51,42,31,16,free
51,42,31,15,free
50,41,31,15,free
49,41,32,15,free
50,41,31,15,free
50,40,31,15,free
50,40,31,15,free
50,41,31,15,free
50,41,32,16,free
49,41,31,15,free
50,41,31,15,free
49,40,30,16,free
49,40,30,15,free
50,40,31,15,free
49,40,31,15,free
48,39,30,14,free
49,39,31,14,free
50,40,31,16,free
50,40,31,16,free
51,39,31,15,free
51,40,31,15,free
51,40,31,15,free
49,39,31,15,free
50,41,31,15,free
51,39,31,15,free
49,40,30,15,free
50,40,31,15,free
50,40,31,15,free
48,40,30,15,free
50,39,31,15,free
50,39,30,15,free
50,39,30,15,free
49,39,30,14,free
50,39,30,14,free
51,41,31,14,free
49,39,31,15,free
50,40,30,15,free
49,40,31,15,free
49,40,32,15,free
49,40,32,15,free
50,40,32,16,free
51,41,33,15,free
51,42,33,17,free
51,42,32,16,free
49,41,31,14,free
49,40,30,14,free
48,39,30,13,free
49,39,30,14,free
49,40,30,14,free
50,40,30,15,free
50,39,31,15,free
50,39,30,14,free
48,39,30,13,free
49,39,31,14,free
49,40,31,15,free
51,40,30,15,free
50,40,31,15,free
49,41,31,15,free
50,39,31,14,free
50,39,30,14,free
49,39,31,15,free
48,39,31,15,free
49,39,30,14,free
48,39,29,13,free
48,39,31,14,free
49,39,31,14,free
49,39,30,14,free
49,39,31,15,free
49,39,31,14,free
50,40,31,15,free
49,39,31,14,free
49,39,30,14,free
49,39,30,14,free
48,39,30,14,free
48,39,30,14,free
49,40,30,15,free
49,39,31,15,free
49,39,31,15,free
48,39,31,15,free
49,40,31,15,free
50,40,31,16,free
50,40,31,16,free
50,41,31,15,free
50,41,32,15,free
51,40,32,15,free
50,40,31,16,free
50,40,31,15,free
49,40,32,15,free
50,40,32,15,free
51,40,31,15,free
50,40,30,15,free
51,40,30,16,free
49,41,31,15,free
51,41,31,15,free
49,40,30,15,free
50,40,31,15,free
49,40,31,15,free
50,40,31,16,free
51,40,30,15,free
49,40,31,15,free
50,40,31,15,free
50,40,31,15,free
51,40,31,15,free
50,39,30,14,free
50,40,31,15,free
50,41,31,15,free
49,40,30,15,free
49,40,30,15,free
49,39,31,15,free
51,40,31,15,free
50,40,31,16,free
50,39,30,15,free
50,39,30,15,free
49,39,31,15,free
50,39,30,14,free
50,39,30,14,free
49,39,32,15,free
49,39,31,15,free
49,39,30,14,free
50,40,30,15,free
50,40,31,15,free
50,40,31,15,free
49,39,30,15,free
50,40,31,15,free
49,40,31,15,free
48,40,30,15,free
49,40,30,15,free
52,40,31,15,free
51,39,31,15,free
49,40,30,15,free
49,39,31,15,free
49,39,31,14,free
49,39,30,14,free
50,39,31,14,free
49,39,29,14,free
49,40,30,14,free
49,39,30,14,free
49,39,30,15,free
50,39,30,14,free
49,39,30,14,free
50,39,30,14,free
49,39,30,14,free
49,38,30,14,free
48,39,30,14,free
49,39,30,14,free
49,38,30,13,free
49,38,30,14,free
48,38,29,14,free
49,39,30,14,free
49,38,30,14,free
48,39,30,13,free
48,39,30,14,free
49,39,30,14,free
49,39,30,14,free
49,38,30,14,free
49,39,30,14,free
49,38,30,14,free
49,38,30,14,free
49,39,29,14,free
49,39,30,15,free
49,38,30,15,free
48,39,30,14,free
48,39,30,15,free
49,39,30,14,free
49,39,32,14,free
50,39,31,14,free
51,40,30,15,free
50,39,30,15,free
50,40,31,15,free
49,40,31,15,free
50,40,31,15,free
51,40,31,15,free
50,40,31,15,free
50,40,30,15,free
50,39,30,14,free
49,40,30,15,free
51,40,30,15,free
50,40,31,14,free
50,40,30,15,free
51,41,32,14,free
51,41,32,16,free
50,40,31,15,free
50,40,32,15,free
51,40,31,15,free
51,41,31,15,free
51,40,31,15,free
50,41,31,15,free
50,40,31,15,free
51,41,32,15,free
51,41,32,15,free
49,40,31,15,free
50,40,31,15,free
51,40,31,15,free
51,39,31,14,free
50,41,31,15,free
50,41,31,15,free
50,40,32,15,free
50,41,32,15,free
51,41,32,15,free
50,41,32,15,free
49,40,32,15,free
49,41,31,15,free
49,40,31,14,free
50,39,31,14,free
50,40,32,15,free
50,41,32,15,free
49,40,31,14,free
49,39,31,14,free
48,39,31,14,free
48,40,30,14,free
49,39,31,14,free
49,39,30,14,free
49,40,30,14,free
49,40,30,14,free
49,40,30,14,free
49,40,31,14,free
49,39,31,14,free
50,39,30,14,free
50,40,31,14,free
50,40,32,14,free
50,40,32,15,free
50,40,31,14,free
48,40,32,15,free
50,41,31,15,free
51,41,31,15,free
50,41,33,15,free
50,41,33,15,free
51,41,33,15,free
51,40,32,14,free
49,40,32,14,free
49,41,32,15,free
50,40,31,15,free
50,40,31,15,free
50,40,32,15,free
51,40,32,15,free
49,40,31,15,free
49,40,31,15,free
50,40,31,14,free
50,40,31,15,free
49,40,31,14,free
49,40,31,14,free
50,40,30,14,free
50,40,30,15,free
50,39,31,14,free
50,40,30,14,free
49,39,30,15,free
49,39,31,15,free
48,39,30,15,free
49,40,30,15,free
50,39,30,14,free
49,40,30,15,free
50,40,30,15,free
50,40,31,14,free
49,41,31,15,free
51,40,31,15,free
50,40,31,15,free
49,40,30,14,free
50,40,31,14,free
50,40,31,14,free
49,40,31,15,free
51,40,32,15,free
50,40,31,15,free
50,40,31,14,free
50,39,31,14,free
50,39,30,15,free
49,40,30,14,free
49,39,32,14,free
51,39,30,15,free
50,39,30,13,free
49,40,31,14,free
51,40,31,15,free
50,39,31,14,free
49,39,31,14,free
49,39,30,13,free
50,39,30,14,free
49,39,30,15,free
50,39,30,14,free
50,39,29,14,free
49,40,30,14,free
49,39,31,14,free
48,39,31,14,free
48,39,31,14,free
50,39,30,14,free
49,39,30,15,free
50,40,31,15,free
50,40,31,15,free
49,40,31,15,free
50,40,31,15,free
50,39,30,14,free
49,39,30,15,free
49,39,30,14,free
48,39,30,15,free
50,39,31,14,free
50,40,30,14,free
49,40,30,15,free
50,40,31,15,free
50,39,30,15,free
49,39,31,15,free
50,41,32,15,free
50,40,31,15,free
50,40,31,15,free
52,40,31,15,free
50,40,31,15,free
49,40,30,15,free
50,40,31,15,free
51,40,31,14,free
50,40,31,15,free
49,40,31,15,free
50,39,30,15,free
49,39,30,14,free
48,38,30,14,free
48,39,29,14,free
50,39,30,14,free
49,39,30,14,free
49,39,30,14,free
48,39,30,14,free
50,39,29,15,free
50,39,29,15,free
48,38,30,14,free
49,39,29,14,free
49,39,30,14,free
51,39,29,14,free
49,39,29,14,free
51,39,30,14,free
50,38,30,14,free
49,39,29,14,free
50,39,30,15,free
50,40,29,15,free
50,39,29,15,free
50,40,29,14,free
50,39,30,15,free
50,39,29,14,free
50,39,29,14,free
49,39,30,15,free
50,39,29,14,free
49,39,30,14,free
49,39,29,14,free
49,38,29,14,free
49,39,29,14,free
50,39,29,14,free
50,39,29,14,free
48,38,28,14,free
49,39,29,15,free
50,40,30,15,free
50,40,30,14,free
50,39,30,14,free
50,39,30,14,free
50,40,30,15,free
50,40,30,15,free
50,40,30,15,free
51,41,31,15,free
50,40,30,15,free
50,40,30,15,free
51,40,30,15,free
49,40,30,14,free
50,40,30,14,free
50,39,30,15,free
50,40,28,14,free
50,38,30,15,free
49,40,30,14,free
49,39,29,14,free
50,40,29,15,free
49,39,29,14,free
49,39,29,15,free
50,40,30,14,free
49,39,30,15,free
51,39,30,14,free
50,40,30,14,free
50,39,30,14,free
51,40,30,15,free
50,40,29,14,free
50,39,30,14,free
49,39,29,14,free
49,40,29,14,free
50,40,30,14,free
50,39,29,14,free
50,40,29,14,free
50,40,30,15,free
49,40,30,14,free
50,40,30,15,free
50,40,30,15,free
51,40,31,15,free
50,41,31,15,free
51,41,30,15,free
51,40,30,15,free
50,40,30,15,free
49,39,29,14,free
48,38,28,13,free
50,39,29,15,free
51,41,31,15,free
51,40,30,16,free
49,37,27,14,free
47,32,22,11,free
44,31,21,12,free
46,32,21,11,free
43,31,20,11,free
44,32,20,11,free
44,31,20,11,free
43,31,19,10,free
44,32,20,11,free
45,32,21,11,free
47,37,26,14,free
50,40,31,15,free
52,42,31,17,free
57,47,36,20,free
67,57,45,27,free
77,65,53,34,free
83,69,55,36,free
85,73,56,38,free
88,76,59,42,free
94,81,65,47,free
94,81,68,47,free
90,76,65,45,free
88,74,62,42,free
85,73,59,41,free
76,65,51,32,free
66,55,43,24,free
41,32,17,92,free
40,32,17,94,free
40,32,17,96,free
40,30,16,93,free
41,30,16,92,free
39,31,16,94,free
40,31,16,92,free
39,30,15,92,free
40,32,16,97,free
40,33,17,101,free
40,33,17,101,free
41,31,16,100,free
41,33,17,103,free
42,36,21,95,free
40,33,19,92,free
40,33,19,78,free
42,35,21,61,free
41,33,21,68,free
40,32,18,77,free
41,31,15,81,free
40,31,14,78,free
39,29,15,75,free
39,30,15,77,free
40,31,16,89,free
41,31,16,82,free
40,31,16,80,free
40,30,16,85,free
41,31,16,93,free
41,31,17,96,free
42,31,17,88,free
41,32,18,77,free
42,31,19,74,free
40,30,17,80,free
41,30,17,90,free
40,32,17,93,free
39,30,15,83,free
40,31,16,83,free
39,31,17,91,free
40,30,16,88,free
40,32,17,82,free
41,31,16,83,free
41,31,17,89,free
39,32,17,90,free
40,33,18,96,free
41,33,17,97,free
41,34,17,96,free
40,33,18,91,free
41,32,18,90,free
40,31,17,91,free
39,30,16,89,free
41,32,17,95,free
40,32,17,95,free
40,32,15,94,free
40,31,17,94,free
40,31,16,95,free
41,32,16,96,free
40,31,16,92,free
40,30,16,90,free
40,31,17,99,free
40,32,17,100,free
40,31,16,94,free
40,31,16,80,free
40,32,17,77,free
40,32,17,83,free
41,32,17,87,free
41,32,16,86,free
41,32,17,86,free
40,31,17,88,free
41,32,16,92,free
41,32,16,89,free
40,33,17,85,free
40,32,17,85,free
41,32,16,86,free
40,32,17,89,free
40,32,16,87,free
41,32,17,86,free
40,32,16,89,free
40,32,16,90,free
40,31,15,89,free
40,31,17,99,free
41,31,16,101,free
41,32,17,101,free
40,32,16,103,free
40,32,17,101,free
41,32,17,93,free
41,32,17,87,free
42,32,18,80,free
41,32,18,85,free
41,33,18,95,free
40,32,16,96,free
40,32,16,98,free
39,31,17,97,free
40,33,16,94,free
40,33,16,96,free
39,32,16,102,free
40,32,17,94,free
41,33,17,86,free
41,33,17,90,free
41,33,18,89,free
41,33,17,91,free
41,32,17,91,free
41,32,17,91,free
40,32,17,93,free
40,31,17,92,free
41,32,16,92,free
40,32,17,94,free
39,31,16,94,free
40,32,16,91,free
40,32,15,89,free
42,33,17,91,free
40,33,17,91,free
39,33,18,90,free
41,34,18,90,free
40,33,17,85,free
41,34,18,94,free
41,32,17,92,free
41,34,18,89,free
40,33,18,85,free
42,31,17,75,free
42,33,18,68,free
43,35,21,48,free
45,35,27,19,free
44,36,27,16,free
44,36,28,15,free
46,36,28,15,free
46,36,29,14,free
46,37,28,14,free
46,37,29,14,free
46,38,30,15,free
46,39,31,15,free
48,39,31,16,free
48,39,31,15,free
48,39,31,15,free
48,39,32,15,free
48,39,31,15,free
48,39,31,15,free
49,39,31,15,free
48,40,30,15,free
49,39,31,15,free
49,38,32,15,free
48,39,32,15,free
49,40,32,16,free
48,40,32,15,free
48,39,32,15,free
48,40,32,15,free
48,38,31,15,free
47,39,31,15,free
48,38,31,15,free
48,40,32,15,free
48,39,31,15,free
48,40,31,15,free
48,40,32,15,free
48,40,32,15,free
49,39,32,15,free
48,38,32,15,free
48,39,31,15,free
47,38,31,15,free
47,38,30,14,free
47,39,30,14,free
48,38,29,14,free
47,38,29,14,free
46,38,29,13,free
47,38,29,14,free
47,37,30,14,free
46,38,30,13,free
46,38,29,14,free
47,38,30,15,free
47,38,30,14,free
47,37,30,14,free
47,38,29,14,free
47,38,30,14,free
47,37,30,14,free
47,38,30,14,free
47,38,30,14,free
48,38,30,14,free
48,38,30,14,free
48,38,29,14,free
48,39,31,15,free
47,39,31,15,free
48,39,31,15,free
48,39,30,15,free
48,39,30,14,free
47,38,30,15,free
48,38,30,15,free
47,38,31,14,free
48,39,31,15,free
49,38,31,15,free
48,38,30,15,free
48,39,31,14,free
48,38,30,15,free
48,39,31,15,free
47,38,30,15,free
47,38,31,15,free
46,38,29,15,free
47,38,29,14,free
47,38,30,15,free
47,38,30,15,free
46,38,30,15,free
46,38,29,15,free
47,37,29,16,free
47,38,30,17,free
48,39,30,19,free
48,39,31,19,free
48,39,31,17,free
47,37,29,24,free
45,38,25,72,free
43,39,21,103,free
42,36,19,100,free
42,35,19,100,free
43,35,19,92,free
42,34,18,90,free
41,34,17,99,free
42,32,17,105,free
40,33,16,103,free
40,32,17,96,free
40,31,17,87,free
41,32,17,85,free
40,33,17,88,free
40,32,16,86,free
41,33,17,86,free
41,33,18,96,free
41,35,17,97,free
40,31,17,92,free
41,33,16,98,free
40,31,16,92,free
39,32,17,91,free
40,33,17,89,free
40,32,16,90,free
41,32,17,94,free
39,33,16,84,free
41,31,15,86,free
40,32,17,85,free
39,30,17,87,free
41,32,16,93,free
41,31,17,91,free
40,31,17,92,free
41,33,18,92,free
42,32,17,84,free
42,31,17,78,free
42,32,19,74,free
41,32,17,76,free
40,31,17,85,free
41,32,17,86,free
42,32,17,86,free
41,33,17,91,free
41,33,17,95,free
41,33,17,91,free
41,34,21,80,free
43,35,22,80,free
41,34,18,88,free
42,35,19,87,free
42,34,19,71,free
44,34,22,47,free
44,37,29,17,free
45,37,28,16,free
45,36,29,15,free
46,37,29,15,free
48,38,30,15,free
47,38,29,15,free
47,38,30,15,free
47,39,30,16,free
48,40,31,16,free
48,39,29,15,free
47,39,31,15,free
47,40,32,15,free
48,39,31,16,free
46,39,31,16,free
47,38,31,15,free
48,39,30,15,free
47,40,31,15,free
48,39,31,15,free
48,38,30,15,free
49,39,31,15,free
49,40,31,16,free
48,39,30,15,free
49,40,31,16,free
49,40,32,16,free
48,40,32,15,free
48,39,32,16,free
50,39,31,16,free
49,40,31,16,free
48,40,31,16,free
48,40,32,16,free
49,40,32,15,free
49,40,32,16,free
47,39,31,16,free
48,39,30,15,free
48,40,32,16,free
48,40,32,15,free
48,40,32,17,free
49,39,31,16,free
47,40,31,16,free
48,39,31,17,free
48,40,31,16,free
49,41,32,17,free
49,41,32,16,free
49,42,32,17,free
49,40,32,18,free
49,41,32,17,free
49,40,32,17,free
50,39,32,17,free
49,41,32,17,free
49,40,32,17,free
48,40,31,18,free
49,40,32,18,free
50,41,32,18,free
50,41,32,19,free
49,40,31,18,free
49,40,31,20,free
47,38,30,23,free
45,36,24,49,free
41,34,20,65,free
41,34,18,80,free
41,33,17,87,free
41,33,16,84,free
40,33,16,84,free
40,34,17,88,free
41,32,15,91,free
41,31,15,92,free
41,31,16,91,free
40,33,17,87,free
40,33,17,90,free
41,34,17,95,free
42,31,16,94,free
40,31,16,92,free
40,31,17,87,free
40,31,16,84,free
40,32,16,91,free
41,31,16,95,free
41,33,17,94,free
40,31,16,88,free
41,32,17,84,free
40,31,16,82,free
41,33,17,95,free
40,33,17,95,free
40,31,16,91,free
39,31,16,91,free
39,32,16,97,free
41,33,16,95,free
40,33,17,88,free
41,33,17,89,free
41,34,18,97,free
42,35,21,63,free
42,34,21,58,free
41,32,18,87,free
41,33,17,93,free
41,33,17,96,free
40,32,16,95,free
40,32,16,95,free
41,31,16,90,free
41,32,17,90,free
41,33,17,91,free
